XCoord	YCoord	V	A	T	DeltaV	DeltaA
570425.65	1856267.33	2366.400	0.0	1.400	315.999	0.515
570425.65	1856267.33	2366.400	0.0	1.500	315.999	0.515
570425.65	1856267.33	2870.400	0.0	1.949	422.257	0.518
570425.65	1856267.33	3380.440	0.0	2.364	491.072	0.52
570425.65	1856267.33	5872.000	0.0	3.958	1524.38	0.52
570827.99	1856267.33	1917.970	0.0	0.000	199.646	0.112
570827.99	1856267.33	1956.811	-0.001	0.100	209.124	0.114
570827.99	1856267.33	1999.030	-0.001	0.200	219.426	0.116
570827.99	1856267.33	2041.249	-0.002	0.300	229.728	0.117
570827.99	1856267.33	2083.467	-0.002	0.400	240.03	0.119
570827.99	1856267.33	2125.686	-0.003	0.500	250.332	0.121
570827.99	1856267.33	2170.321	-0.003	0.600	260.634	0.149
570827.99	1856267.33	2219.672	-0.003	0.700	270.936	0.229
570827.99	1856267.33	2269.022	-0.002	0.800	281.238	0.308
570827.99	1856267.33	2318.373	-0.002	0.900	291.54	0.388
570827.99	1856267.33	2367.724	-0.001	1.000	301.842	0.468
570827.99	1856267.33	2395.360	-0.001	1.100	307.611	0.512
570827.99	1856267.33	2395.360	-0.001	1.200	307.611	0.512
570827.99	1856267.33	2395.360	-0.001	1.300	307.611	0.512
570827.99	1856267.33	2395.360	-0.001	1.400	307.611	0.512
570827.99	1856267.33	2395.360	-0.001	1.500	307.611	0.512
570827.99	1856267.33	2971.200	0.0	1.956	399.27	0.517
570827.99	1856267.33	5876.260	0.0	3.964	1533.14	0.52
571163.27	1856267.33	1917.950	0.0	0.000	204.699	0.111
571163.27	1856267.33	1962.142	-0.001	0.100	213.64	0.113
571163.27	1856267.33	2010.176	-0.001	0.200	223.358	0.115
571163.27	1856267.33	2058.211	-0.002	0.300	233.076	0.117
571163.27	1856267.33	2106.245	-0.003	0.400	242.794	0.119
571163.27	1856267.33	2154.280	-0.004	0.500	252.512	0.121
571163.27	1856267.33	2202.573	-0.004	0.600	262.23	0.13
571163.27	1856267.33	2253.777	-0.003	0.700	271.948	0.219
